Time,Id,Beta1,Beta2,ChiSquare1,Exponential1,InverseGamma1,Laplace2,Normal1
2022-11-03T12:35:50.510-06:00,2,0.719541533085835,0.600602844267888,1.19652108009681,69.9864671287449,10.3862664692162,1.60627904994717,48.8527806938061
2022-11-03T12:35:50.602-06:00,2,0.712630106137988,0.712888466287089,0.712300947695824,99.2851454185645,4.52821287785103,-4.05870142915951,42.8183213139405
2022-11-03T12:35:50.711-06:00,2,0.722086220644559,0.600295925797094,1.17277784066429,9.50431179281764,4.73537120341091,3.62174792839875,44.8485030680951
2022-11-03T12:35:50.803-06:00,2,0.723037366621527,0.714302289561783,3.65509893167063,50.3246878347734,6.06359376185938,2.98848062722866,37.2187199605285
2022-11-03T12:35:50.896-06:00,2,0.589041479857387,0.723023477919087,0.195572277908298,101.949780012554,4.63639276997066,2.48294901165634,47.45052242462
2022-11-03T12:35:51.004-06:00,2,0.540591765737012,0.654248760662102,1.07665211809375,2.74496359768109,3.24436750075888,4.69492877581235,56.2767291334489
2022-11-03T12:35:51.096-06:00,2,0.747496249775745,0.70450503965211,4.00811040463857,77.2138506434982,11.5410038805477,-16.1254265483994,40.7741126561158
2022-11-03T12:35:51.204-06:00,2,0.617323071774353,0.683638340005995,2.50310827338437,8.98801207125631,3.70618386705573,-6.28655599880291,46.4626422424995
2022-11-03T12:35:51.297-06:00,2,0.674652920240146,0.734271845258844,0.13168953882017,0.844373846641173,6.4137547104081,-15.1283974488235,55.1460060354435
2022-11-03T12:35:51.395-06:00,2,0.674652920240146,0.734271845258844,0.13168953882017,0.844373846641173,6.4137547104081,-15.1283974488235,55.1460060354435
2022-11-03T12:35:51.498-06:00,2,0.656084314627549,0.609723418194894,0.137404542815897,8.71437960062575,12.0546091649363,-7.67416847288799,39.7578055180723
2022-11-03T12:35:51.591-06:00,2,0.638122673141211,0.645228044339623,6.21522565364263,30.0805537317229,6.21298076294421,39.6032547993395,56.5321099841756
2022-11-03T12:35:51.700-06:00,2,0.670941283831212,0.698447229993505,1.52744514013255,23.6933419487237,4.8466647834493,-3.07977192155297,47.0251531782244
2022-11-03T12:35:51.793-06:00,2,0.627096802220659,0.609048471484971,1.91038169825948,12.683864963076,6.68369674734286,-2.78281837389012,41.2577816215525
2022-11-03T12:35:51.901-06:00,2,0.617535637177495,0.670707983802259,0.994823191385238,71.52887724678,10.2199354625438,-5.31681400312092,54.4253466008424
2022-11-03T12:35:51.994-06:00,2,0.653243788256282,0.683264075351138,0.567875404610692,76.4246577874439,3.14573942350398,-6.84559291476788,56.8532457790717
2022-11-03T12:35:52.103-06:00,2,0.75975502701798,0.621433582190229,1.74846800679991,99.7789908307312,4.91812420593947,-0.0899790809517973,62.3490532250345
2022-11-03T12:35:52.195-06:00,2,0.717759782296516,0.702464981280996,1.08688733427984,8.69419944408916,13.9487887042647,2.14064912128205,30.6938637507464
2022-11-03T12:35:52.304-06:00,2,0.671384627606096,0.630573447335946,1.77973611261167,60.7689645040822,4.18994930117144,-2.3344672735211,39.6743227326733
2022-11-03T12:35:52.396-06:00,2,0.689934525718841,0.71062036436534,0.644874884981756,48.4547132093718,4.116310611784,-2.01092621639484,49.2865889296988
2022-11-03T12:35:52.487-06:00,2,0.689934525718841,0.71062036436534,0.644874884981756,48.4547132093718,4.116310611784,-2.01092621639484,49.2865889296988
2022-11-03T12:35:52.597-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:52.690-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:52.783-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:52.891-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:52.984-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:53.092-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:53.185-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:53.293-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:53.386-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:53.495-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:56.842-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:56.947-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.040-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.149-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.241-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.350-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.443-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.551-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.644-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.737-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.845-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:57.909-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.016-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.109-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.216-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.309-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.417-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.510-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.619-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.711-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.804-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.912-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:58.958-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:35:59.068-06:00,2,0.688489868035213,0.621096790241435,0.625860671477949,16.5984044727834,6.37650867153866,-11.4420038665493,28.8520063835472
2022-11-03T12:35:59.160-06:00,2,0.672893194315468,0.67476244947033,1.11653695942869,12.0125483660102,5.49105465560222,1.87644371492353,52.2808006646706
2022-11-03T12:35:59.269-06:00,2,0.610510622247396,0.693701655654074,1.10364805381786,5.47394937810207,9.68006141934144,8.90200287781461,39.2417001871784
2022-11-03T12:35:59.363-06:00,2,0.696384410973397,0.542983220678112,3.33645806075481,64.3110542748105,6.72074179521605,-2.67279216569455,58.9847985889995
2022-11-03T12:35:59.455-06:00,2,0.630249453164431,0.616810826561999,0.19109637156591,16.0023819080084,3.4629853562051,2.60842746383073,30.6715670562361
2022-11-03T12:35:59.563-06:00,2,0.757388878886148,0.791538824608608,0.48673122893165,36.9591538475081,3.04561896507019,4.22573676972656,53.8816497748497
2022-11-03T12:35:59.656-06:00,2,0.683292814196556,0.535717456593628,1.96121901700978,156.898051526882,12.6382718234757,-30.9429843710364,28.1936348777201
2022-11-03T12:35:59.765-06:00,2,0.682614565468203,0.695291093193631,0.228997655620355,64.4082522022525,4.97795281869914,-1.39183095170046,60.0381437650823
