Time,Id,Beta1,Beta2,ChiSquare1,Exponential1,InverseGamma1,Laplace2,Normal1
2022-11-03T10:36:26.326-06:00,2,0.674901513102691,0.70033333028048,0.525824897908779,1.04066695421808,2.96488129049568,4.99624263200441,40.6317273634698
2022-11-03T10:36:26.419-06:00,2,0.63147342727479,0.651945763435856,0.492177097006125,19.962872886377,9.04627041681093,12.5273951224728,40.3116346288172
2022-11-03T10:36:26.528-06:00,2,0.654269565587146,0.609519613716583,4.41642354223178,35.8828061929311,6.00021826361219,2.17520628522497,60.7871549809822
2022-11-03T10:36:26.621-06:00,2,0.631147459969861,0.593420785321216,2.4343741982081,3.56850303108027,14.1718984350094,-7.72692027719755,54.9359953475634
2022-11-03T10:36:26.714-06:00,2,0.645797749987284,0.606034617747393,1.90709859395642,104.231975455973,7.07112298177348,7.43435040696721,52.4277830588719
2022-11-03T10:36:26.820-06:00,2,0.645797749987284,0.606034617747393,1.90709859395642,104.231975455973,7.07112298177348,7.43435040696721,52.4277830588719
2022-11-03T10:36:26.931-06:00,2,0.595706369065797,0.761324980795793,0.698008896764799,12.4400725443642,10.1259955853851,11.9943754021618,36.057210633636
2022-11-03T10:36:27.024-06:00,2,0.670079365297166,0.699947092674157,0.241601718497868,75.2206720561417,6.67935354145921,13.3914802399414,45.8730555438296
2022-11-03T10:36:27.117-06:00,2,0.655188873427979,0.633778287681709,1.44532194874693,39.8594258956164,7.3612154374374,10.9092122041891,46.9586320832524
2022-11-03T10:36:27.225-06:00,2,0.685916251255236,0.697062094692297,2.99418308804659,84.5318256474756,7.44445277883971,-0.0629284887680745,56.8756947220694
2022-11-03T10:36:27.318-06:00,2,0.653382786597818,0.707304036749932,0.454119535718768,22.6003031876266,4.19519819846276,13.1356674616909,49.3875544964003
2022-11-03T10:36:27.427-06:00,2,0.715272819034151,0.708487014376746,0.73660555730388,14.7577890397069,6.31014674394381,-39.0087313412778,60.8985166341331
2022-11-03T10:36:27.531-06:00,2,0.715272819034151,0.708487014376746,0.699605507812956,91.0918282960212,4.08441095796278,-39.0087313412778,42.4265387325051
2022-11-03T10:36:27.629-06:00,2,0.66800762219293,0.711225916671146,0.699605507812956,91.0918282960212,4.08441095796278,-13.7743259240949,42.4265387325051
2022-11-03T10:36:27.721-06:00,2,0.735583052533554,0.566081826796816,1.66736339258418,30.1211473898818,30.0309161119123,16.2388942388203,50.6402489487352
2022-11-03T10:36:27.830-06:00,2,0.661701444005017,0.658596755983733,0.291702993273769,339.223977879522,3.79019063904246,-1.9608012875715,60.7634389522253
2022-11-03T10:36:27.923-06:00,2,0.734066654476713,0.633369676943435,6.9621928885267,14.2361160094011,5.78667508517269,-0.796227267501032,49.7232147493827
2022-11-03T10:36:27.993-06:00,2,0.734066654476713,0.633369676943435,6.9621928885267,14.2361160094011,5.78667508517269,-0.796227267501032,49.7232147493827
2022-11-03T10:36:28.093-06:00,2,0.764654551884231,0.625072611396241,1.16143998468562,45.813351651113,3.5217653372007,-3.5775465094412,61.9050655601644
2022-11-03T10:36:28.202-06:00,2,0.731035247519887,0.62495924817981,1.36178285580407,7.33623382396624,3.97427332902906,-5.45180137163701,62.6476118984815
2022-11-03T10:36:28.295-06:00,2,0.609392373196845,0.651737954870141,2.91841764416178,83.1254993713528,7.24248378062631,33.4149879473689,47.0268227240829
2022-11-03T10:36:28.403-06:00,2,0.61332077680509,0.746039329821762,2.16229442434238,81.7342481417763,4.79301681336211,0.286945172599498,47.3768815909167
2022-11-03T10:36:28.496-06:00,2,0.693489257442558,0.705117144602836,0.687484159454576,28.7896993406365,4.55521553563567,0.563549052407659,25.6320880951536
2022-11-03T10:36:28.605-06:00,2,0.675183552555457,0.629248391428129,4.91958946662599,70.9731555040806,7.1107045411107,2.86072221726731,51.0137759505253
2022-11-03T10:36:28.698-06:00,2,0.690456704935069,0.652222477603801,3.36786354452646,28.6067460476064,11.7382790789046,23.5151298900053,58.1529839661854
2022-11-03T10:36:28.791-06:00,2,0.744199022342606,0.698894347560686,0.818643598336605,148.404761196435,4.34623536964714,-15.2799342453021,39.83258030992
2022-11-03T10:36:28.899-06:00,2,0.70084666508315,0.633605754126449,3.13318311398546,51.1972490143513,7.13329037819945,-6.12790098528757,53.5656139443147
2022-11-03T10:36:28.992-06:00,2,0.701844676823043,0.612154106995681,1.20063435382954,1.4071428907224,5.33854984923521,-9.27124862870103,35.6723023022752
2022-11-03T10:36:29.124-06:00,2,0.701844676823043,0.612154106995681,1.20063435382954,1.4071428907224,5.33854984923521,-9.27124862870103,35.6723023022752
2022-11-03T10:36:29.225-06:00,2,0.745781344519093,0.629743852128345,0.629785432530655,36.0200476562657,10.4836632217974,18.5641110598272,33.5830727004201
2022-11-03T10:36:29.333-06:00,2,0.710628002810941,0.698347541018274,0.328741354141868,38.7233230715248,3.92212484225903,14.0825226169576,67.0828455959197
2022-11-03T10:36:29.426-06:00,2,0.686153005658065,0.694698662254717,4.28898497434835,70.240070738666,8.5355790101668,-9.40245071618003,45.3714023554735
2022-11-03T10:36:29.535-06:00,2,0.718892046231653,0.682963171286041,0.761489943278885,20.8237004139228,4.68396206128714,5.02063485758025,43.3825078951957
2022-11-03T10:36:29.627-06:00,2,0.614334694460283,0.593726324094762,0.531393089163665,3.91513132311167,10.5260197567768,-0.875261406594135,56.0768709759908
2022-11-03T10:36:29.735-06:00,2,0.590999331504867,0.690238551443237,0.878703844987834,84.2946398637659,3.35971082049288,-0.202001756533522,59.6968059852553
2022-11-03T10:36:29.828-06:00,2,0.637301216911661,0.676062572149478,5.44661526298585,8.22997517114234,5.94841656817335,-8.97313947442962,66.9382959005682
2022-11-03T10:36:29.921-06:00,2,0.743341091257422,0.68817118579787,5.58515737641413,35.8499091427787,2.66615317880245,13.9203472946123,56.1818622832907
2022-11-03T10:36:30.029-06:00,2,0.774329447904525,0.722675916660743,1.64467826007724,38.0926153744819,6.07724287771822,7.24778216118971,45.7148505330037
2022-11-03T10:36:30.122-06:00,2,0.683275451848884,0.698491048994623,2.95899702709086,28.3865344685193,12.7214295238182,11.8072348204741,37.6512526797829
2022-11-03T10:36:30.219-06:00,2,0.683275451848884,0.698491048994623,2.95899702709086,28.3865344685193,12.7214295238182,11.8072348204741,37.6512526797829
2022-11-03T10:36:30.324-06:00,2,0.668146184776045,0.637069141408699,0.108537185877693,177.489058612138,4.34388805631665,2.26426034674619,38.0491013321244
2022-11-03T10:36:30.417-06:00,2,0.778617927232212,0.643923515498667,0.18081477990883,38.232133884994,3.63140931130473,1.31706771876265,70.2883907924701
2022-11-03T10:36:30.525-06:00,2,0.699108252178632,0.717804066601612,2.42028207275043,75.7545378380667,4.30580224595455,1.09136178064673,64.9220709472114
2022-11-03T10:36:30.618-06:00,2,0.607799510140372,0.762795335187697,0.978851148584549,48.4516935253163,11.8057574617157,12.780805105871,46.9615730631439
2022-11-03T10:36:30.726-06:00,2,0.65081821750909,0.589675715738973,0.793422671483943,19.3008464599952,4.34985313216236,3.16047522417294,46.4753688571638
2022-11-03T10:36:30.819-06:00,2,0.652740640916969,0.712166270426759,6.55260920922402,33.5881325623697,7.25428792953483,-4.87856859232476,58.0059656681899
2022-11-03T10:36:30.928-06:00,2,0.536724455285719,0.698657799058066,0.636280171889226,49.4499088454053,5.79927245299224,8.75847639579625,36.8356670323421
2022-11-03T10:36:31.021-06:00,2,0.698339269817182,0.744722208043238,0.55379045805611,94.7569734257086,4.87580477169874,3.17972833327181,44.3921345047318
2022-11-03T10:36:31.129-06:00,2,0.628152482124063,0.676555791549527,0.255903934888223,31.4866492578198,3.64438116042779,-8.75695450784426,66.7657332723997
2022-11-03T10:36:31.222-06:00,2,0.705562919914205,0.642141799206144,0.559231335222699,173.935393108939,3.48926217449148,4.35214782928241,55.3228365944637
2022-11-03T10:36:31.338-06:00,2,0.705562919914205,0.642141799206144,0.559231335222699,173.935393108939,3.48926217449148,4.35214782928241,55.3228365944637
2022-11-03T10:36:31.438-06:00,2,0.685044908152134,0.635300053742078,0.396051348942973,14.5551153708856,9.67134739357146,1.89089225299093,57.3239150559677
2022-11-03T10:36:31.547-06:00,2,0.692564978339753,0.73563715044355,0.363444150000662,9.36000106416954,12.6199000794566,-0.470286379287827,43.1214762130751
2022-11-03T10:36:31.640-06:00,2,0.675760254694281,0.69516644286307,0.376728678809721,189.190547279319,4.98359408436685,-5.53663159303771,58.9233508632168
2022-11-03T10:36:31.748-06:00,2,0.703436184311671,0.59974729006679,0.330993811459702,11.227205205146,6.49395582339787,-0.207410126603594,26.3927272449766
2022-11-03T10:36:31.841-06:00,2,0.628083904896626,0.705820362315717,0.181895657241818,17.7891629589683,4.2886751437917,-5.78473001460811,51.5802752692188
2022-11-03T10:36:31.949-06:00,2,0.594656105988014,0.721883732160063,0.265825614764256,205.154770534084,2.77410120208681,-0.977114520848523,38.1287795056341
2022-11-03T10:36:32.042-06:00,2,0.674708551232753,0.597305160106473,0.324431486289936,18.497660145442,5.47689838776675,17.0275556891745,54.7024397395155
2022-11-03T10:36:32.135-06:00,2,0.586057192855889,0.599267350664473,1.17676925667551,44.2368075072148,9.25215169780913,-16.2285014097312,49.8296569561285
2022-11-03T10:36:32.244-06:00,2,0.732394325154129,0.625580171264822,0.965222355307422,4.33965871328245,2.84840508040667,-16.0256297564001,40.8434616283709
2022-11-03T10:36:32.337-06:00,2,0.688134333535065,0.541334010504713,7.09912267821527,37.284943930158,4.12124117478977,2.74168921245103,35.6838387071284
