Time,Id,Beta1,Beta2,ChiSquare1,Exponential1,InverseGamma1,Laplace2,Normal1
2022-11-03T12:49:13.805-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:13.913-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.006-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.114-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.206-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.314-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.407-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.515-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.608-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.716-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.894-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:14.995-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.103-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.195-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.304-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.396-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.505-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.597-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.704-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.797-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.890-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:15.989-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:49:16.076-06:00,2,0.594252290100809,0.686039434137534,4.24641056992121,5.63387712319808,13.318679335822,-12.6626262349292,56.9608204062668
2022-11-03T12:49:16.184-06:00,2,0.757027236548797,0.648906844573171,2.16116613182751,44.5638416741171,9.23918171486985,-3.30105807048567,44.8913896178803
2022-11-03T12:49:16.277-06:00,2,0.646161087075405,0.694106922477975,2.27779558406618,4.63900513257473,9.36685535892168,8.7387322115388,47.8230687453278
2022-11-03T12:49:16.386-06:00,2,0.733874574453527,0.635990413238111,1.48074813239038,4.0149974015814,3.84923650109666,1.5947551623407,57.8386598908336
2022-11-03T12:49:16.478-06:00,2,0.563724930681456,0.622313799900538,1.92356579704652,66.0618719119508,5.69049580624342,1.80326721143324,45.6407479449456
2022-11-03T12:49:16.586-06:00,2,0.560999667940921,0.7081034206781,0.420562960472716,4.74545853230769,5.84476387405509,-31.9360441074638,38.3045810473233
2022-11-03T12:49:16.679-06:00,2,0.560999667940921,0.7081034206781,0.420562960472716,4.74545853230769,5.84476387405509,-31.9360441074638,38.3045810473233
2022-11-03T12:49:16.787-06:00,2,0.660276148654689,0.726159384601279,0.682087517921164,31.1531788046539,7.29722622860627,-11.9116514261302,55.6603297672821
2022-11-03T12:49:16.880-06:00,2,0.604968156389693,0.717932756450756,1.81502185166688,119.360596622289,7.50800379852076,19.9144673607261,60.2136299924123
2022-11-03T12:49:16.973-06:00,2,0.744948182263625,0.656118336664831,2.01219296791003,3.10059161215972,2.60142621405703,20.8610874618599,59.9794172913693
2022-11-03T12:49:17.081-06:00,2,0.644358650425909,0.671947499209674,0.528271269173918,29.4884406084767,7.43028682316548,-14.3676647535576,43.3288584314548
2022-11-03T12:49:17.218-06:00,2,0.644358650425909,0.671947499209674,0.528271269173918,29.4884406084767,7.43028682316548,-14.3676647535576,43.3288584314548
2022-11-03T12:49:17.313-06:00,2,0.635166385059686,0.722170045180247,0.0654709211916641,62.6699518060231,3.45732832633069,19.0687379922653,55.9279097514165
2022-11-03T12:49:17.421-06:00,2,0.697246757523993,0.684440124092157,1.60272973136419,11.3085097172294,8.29362598820045,37.8721289009265,51.255278577433
2022-11-03T12:49:17.514-06:00,2,0.697246757523993,0.684440124092157,1.60272973136419,11.3085097172294,8.29362598820045,37.8721289009265,51.059308364591
2022-11-03T12:49:17.623-06:00,2,0.729213315725292,0.708536936302074,1.44519828507158,21.6905700481645,6.81615674628248,-3.70512849740776,51.059308364591
2022-11-03T12:49:17.716-06:00,2,0.768300509686339,0.609847227102318,0.27013214979321,50.8657980943331,4.63005111902857,11.9385501640375,47.1215504965483
2022-11-03T12:49:17.809-06:00,2,0.67248344468616,0.606092268528037,1.63070394093968,63.1119999191614,7.51801413434252,-9.97941273551589,33.9841400957836
2022-11-03T12:49:17.918-06:00,2,0.699107150691429,0.600202689177256,2.55566599855721,47.2246602262421,4.36389987844268,-5.58805436612349,49.4916706701431
2022-11-03T12:49:18.009-06:00,2,0.699107150691429,0.600202689177256,2.55566599855721,47.2246602262421,4.36389987844268,-5.58805436612349,49.4916706701431
2022-11-03T12:49:18.118-06:00,2,0.640585828354994,0.575466409065442,5.78887637830217,4.7227923071697,9.75459518549589,-4.37199991204003,46.6608666908686
2022-11-03T12:49:18.211-06:00,2,0.632203107878504,0.624695302040058,1.12073324950897,7.88673283658488,5.45771819699448,-2.69093436653846,37.7912716041889
2022-11-03T12:49:18.319-06:00,2,0.636392545523032,0.635436630370181,1.66725446145832,54.5592790143406,4.79665149632574,4.28353729260612,56.810953300437
2022-11-03T12:49:18.412-06:00,2,0.636392545523032,0.635436630370181,4.02930633356598,89.5192103708478,4.79665149632574,4.28353729260612,56.2096028117693
2022-11-03T12:49:18.520-06:00,2,0.6525502462738,0.694117048564347,4.02930633356598,89.5192103708478,3.30813071894563,16.0897510054028,56.2096028117693
2022-11-03T12:49:18.718-06:00,2,0.6525502462738,0.694117048564347,4.02930633356598,89.5192103708478,3.30813071894563,16.0897510054028,56.2096028117693
2022-11-03T12:49:18.815-06:00,2,0.676695980167291,0.594689939773097,1.66872640481591,14.1481282811385,7.6377656168424,7.77697667265021,38.9344997023774
2022-11-03T12:49:18.923-06:00,2,0.620524693757458,0.749898008944926,1.71065676167499,23.9424958845226,11.0819761295447,-23.2755933911804,49.0173590301139
2022-11-03T12:49:19.016-06:00,2,0.658401602325888,0.674852782213623,2.97887707435302,16.7572496730039,6.02933687807566,-29.5726421563251,26.8223957753392
2022-11-03T12:49:19.125-06:00,2,0.69252115858113,0.679553729203087,3.9012740653182,9.86337756207286,10.2431704661434,-11.9285019641747,33.7091301675167
2022-11-03T12:49:19.217-06:00,2,0.69252115858113,0.679553729203087,3.9012740653182,9.86337756207286,10.2431704661434,-11.9285019641747,33.7091301675167
2022-11-03T12:49:19.310-06:00,2,0.696868953835632,0.584745736844015,1.73607656703928,45.7925865654264,2.75011014697269,8.40490959072902,40.2500912170535
2022-11-03T12:49:19.418-06:00,2,0.723567945008875,0.506356019499891,1.11970316560686,5.00838899518025,5.84337743751308,-3.15125113431614,46.2823384396362
2022-11-03T12:49:19.511-06:00,2,0.615071949795839,0.635090275808301,0.0250105496119042,21.8504434152946,6.34533863244612,0.986372540921936,48.5633050577395
2022-11-03T12:49:19.619-06:00,2,0.751192382080194,0.692207393434287,5.20734254210247,16.2858527797262,19.8982573949865,29.0223899850209,63.3108191677482
