Time,Id,Beta1,Beta2,ChiSquare1,Exponential1,InverseGamma1,Laplace2,Normal1
2022-11-03T12:40:25.382-06:00,2,0.648448562924014,0.63037155845953,0.730268476768546,25.236828322504,3.59152456165873,2.238345392554,61.2148258911107
2022-11-03T12:40:25.475-06:00,2,0.622587592809658,0.650928548985922,6.03041800347821,31.8650251684924,1.95473834954591,19.658970052843,56.4113468533892
2022-11-03T12:40:25.583-06:00,2,0.638343943588704,0.722413678447521,2.02450681038718,24.05753477844,12.3050013520984,-5.19327227493469,53.5009330199845
2022-11-03T12:40:25.676-06:00,2,0.604926303084275,0.627488787990572,1.42948645241909,6.61679009477117,4.5549045770692,3.13261520039546,57.0843314507023
2022-11-03T12:40:25.769-06:00,2,0.6368591697814,0.635524348252571,0.890343734071396,31.5149456467616,6.4920307940801,-0.991215824326486,46.1437624087011
2022-11-03T12:40:25.877-06:00,2,0.679319044894727,0.592488125767098,3.13853776709082,18.0894963575702,2.56074266555706,10.3671692040592,58.1569254483064
2022-11-03T12:40:25.970-06:00,2,0.687486448130896,0.697278692245488,2.18716149023861,63.1023750674258,7.9611452457589,2.55419883885728,52.4964639027852
2022-11-03T12:40:26.078-06:00,2,0.525673540146169,0.73459645805575,1.54335148334312,3.73571796745555,7.74678849173773,23.5742910950271,62.4346557903728
2022-11-03T12:40:26.171-06:00,2,0.700371200895773,0.624984227792618,1.19524625029016,77.0522840562643,3.24213273291934,-1.56225435638379,61.3973934004831
2022-11-03T12:40:26.279-06:00,2,0.608915291683459,0.616033669106242,7.90711636719453,63.1237891378663,6.92732986780327,4.59642013139704,63.1383148991769
2022-11-03T12:40:26.366-06:00,2,0.608915291683459,0.616033669106242,7.90711636719453,63.1237891378663,6.92732986780327,4.59642013139704,63.1383148991769
2022-11-03T12:40:26.465-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:26.573-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:26.666-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:26.774-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:26.867-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:26.975-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:27.068-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:27.177-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:27.269-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:27.377-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:30.819-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:30.931-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.023-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.132-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.224-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.332-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.424-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.517-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.626-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.718-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.826-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.871-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:31.981-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:32.074-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:32.167-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:32.275-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:32.368-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:32.476-06:00,2,0,0,0,0,0,0,0
2022-11-03T12:40:32.568-06:00,2,0,0,0,0,0,0,0
